Time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,B_phi_r,B_phi_l,B_trq_r,B_trq_l,C_phi_r,C_phi_l,C_trq_r,C_trq_l,D_phi_r,D_phi_l,D_trq_r,D_trq_l,
1.154,-2.45593e-06,2.21125e-06,0,0,-2.19836e-06,2.44338e-06,0,0,-2.19764e-06,2.44155e-06,0,0,-2.45625e-06,2.21153e-06,0,0,
1.155,-2.45548e-06,2.21151e-06,0,0,-2.19862e-06,2.44295e-06,0,0,-2.19789e-06,2.44111e-06,0,0,-2.45581e-06,2.2118e-06,0,0,
1.156,-2.45504e-06,2.21176e-06,0,0,-2.19888e-06,2.44252e-06,0,0,-2.19814e-06,2.44067e-06,0,0,-2.45537e-06,2.21206e-06,0,0,
1.157,-2.4546e-06,2.21202e-06,0,0,-2.19914e-06,2.44209e-06,0,0,-2.1984e-06,2.44024e-06,0,0,-2.45494e-06,2.21232e-06,0,0,
1.158,-2.45416e-06,2.21228e-06,0,0,-2.1994e-06,2.44167e-06,0,0,-2.19865e-06,2.4398e-06,0,0,-2.45451e-06,2.21259e-06,0,0,
1.159,-2.45373e-06,2.21253e-06,0,0,-2.19966e-06,2.44124e-06,0,0,-2.1989e-06,2.43937e-06,0,0,-2.45408e-06,2.21285e-06,0,0,
1.16,-2.4533e-06,2.21278e-06,0,0,-2.19992e-06,2.44082e-06,0,0,-2.19915e-06,2.43895e-06,0,0,-2.45365e-06,2.21311e-06,0,0,
1.161,-2.45287e-06,2.21304e-06,0,0,-2.20018e-06,2.4404e-06,0,0,-2.19941e-06,2.43852e-06,0,0,-2.45322e-06,2.21337e-06,0,0,
1.162,-2.45244e-06,2.21329e-06,0,0,-2.20044e-06,2.43998e-06,0,0,-2.19966e-06,2.4381e-06,0,0,-2.4528e-06,2.21363e-06,0,0,
1.163,-2.45201e-06,2.21354e-06,0,0,-2.2007e-06,2.43957e-06,0,0,-2.19991e-06,2.43768e-06,0,0,-2.45238e-06,2.21389e-06,0,0,
1.164,-2.45159e-06,2.2138e-06,0,0,-2.20096e-06,2.43916e-06,0,0,-2.20016e-06,2.43726e-06,0,0,-2.45196e-06,2.21415e-06,0,0,
1.165,-2.45117e-06,2.21405e-06,0,0,-2.20122e-06,2.43875e-06,0,0,-2.20041e-06,2.43685e-06,0,0,-2.45154e-06,2.21441e-06,0,0,
1.166,-2.45075e-06,2.2143e-06,0,0,-2.20147e-06,2.43834e-06,0,0,-2.20066e-06,2.43643e-06,0,0,-2.45113e-06,2.21466e-06,0,0,
1.167,-2.45033e-06,2.21455e-06,0,0,-2.20173e-06,2.43793e-06,0,0,-2.2009e-06,2.43602e-06,0,0,-2.45072e-06,2.21492e-06,0,0,
1.168,-2.44992e-06,2.2148e-06,0,0,-2.20198e-06,2.43753e-06,0,0,-2.20115e-06,2.43561e-06,0,0,-2.45031e-06,2.21518e-06,0,0,
1.169,-2.44951e-06,2.21505e-06,0,0,-2.20224e-06,2.43713e-06,0,0,-2.2014e-06,2.43521e-06,0,0,-2.4499e-06,2.21543e-06,0,0,
1.17,-2.4491e-06,2.2153e-06,0,0,-2.20249e-06,2.43673e-06,0,0,-2.20165e-06,2.4348e-06,0,0,-2.4495e-06,2.21569e-06,0,0,
1.171,-2.44869e-06,2.21555e-06,0,0,-2.20275e-06,2.43633e-06,0,0,-2.20189e-06,2.4344e-06,0,0,-2.4491e-06,2.21594e-06,0,0,
1.172,-2.44829e-06,2.21579e-06,0,0,-2.203e-06,2.43594e-06,0,0,-2.20214e-06,2.434e-06,0,0,-2.4487e-06,2.2162e-06,0,0,
1.173,-2.44789e-06,2.21604e-06,0,0,-2.20325e-06,2.43555e-06,0,0,-2.20239e-06,2.4336e-06,0,0,-2.4483e-06,2.21645e-06,0,0,
1.174,-2.44749e-06,2.21629e-06,0,0,-2.2035e-06,2.43516e-06,0,0,-2.20263e-06,2.43321e-06,0,0,-2.4479e-06,2.2167e-06,0,0,
1.175,-2.44709e-06,2.21653e-06,0,0,-2.20376e-06,2.43477e-06,0,0,-2.20288e-06,2.43281e-06,0,0,-2.44751e-06,2.21696e-06,0,0,
1.176,-2.44669e-06,2.21678e-06,0,0,-2.20401e-06,2.43438e-06,0,0,-2.20312e-06,2.43242e-06,0,0,-2.44711e-06,2.21721e-06,0,0,
1.177,-2.4463e-06,2.21703e-06,0,0,-2.20426e-06,2.434e-06,0,0,-2.20336e-06,2.43203e-06,0,0,-2.44673e-06,2.21746e-06,0,0,
1.178,-2.44591e-06,2.21727e-06,0,0,-2.20451e-06,2.43361e-06,0,0,-2.20361e-06,2.43164e-06,0,0,-2.44634e-06,2.21771e-06,0,0,
1.179,-2.44552e-06,2.21752e-06,0,0,-2.20476e-06,2.43323e-06,0,0,-2.20385e-06,2.43126e-06,0,0,-2.44595e-06,2.21796e-06,0,0,
1.18,-2.44513e-06,2.21776e-06,0,0,-2.205e-06,2.43286e-06,0,0,-2.20409e-06,2.43088e-06,0,0,-2.44557e-06,2.21821e-06,0,0,
1.181,-2.44474e-06,2.218e-06,0,0,-2.20525e-06,2.43248e-06,0,0,-2.20433e-06,2.4305e-06,0,0,-2.44519e-06,2.21846e-06,0,0,
1.182,-2.44436e-06,2.21825e-06,0,0,-2.2055e-06,2.4321e-06,0,0,-2.20458e-06,2.43012e-06,0,0,-2.44481e-06,2.21871e-06,0,0,
1.183,-2.44398e-06,2.21849e-06,0,0,-2.20575e-06,2.43173e-06,0,0,-2.20482e-06,2.42974e-06,0,0,-2.44443e-06,2.21896e-06,0,0,
1.184,-2.4436e-06,2.21873e-06,0,0,-2.20599e-06,2.43136e-06,0,0,-2.20506e-06,2.42936e-06,0,0,-2.44405e-06,2.2192e-06,0,0,
1.185,-2.44322e-06,2.21897e-06,0,0,-2.20624e-06,2.43099e-06,0,0,-2.2053e-06,2.42899e-06,0,0,-2.44368e-06,2.21945e-06,0,0,
1.186,-2.44285e-06,2.21921e-06,0,0,-2.20649e-06,2.43063e-06,0,0,-2.20554e-06,2.42862e-06,0,0,-2.44331e-06,2.2197e-06,0,0,
1.187,-2.44247e-06,2.21946e-06,0,0,-2.20673e-06,2.43026e-06,0,0,-2.20578e-06,2.42825e-06,0,0,-2.44294e-06,2.21994e-06,0,0,
1.188,-2.4421e-06,2.2197e-06,0,0,-2.20698e-06,2.4299e-06,0,0,-2.20601e-06,2.42788e-06,0,0,-2.44257e-06,2.22019e-06,0,0,
1.189,-2.44173e-06,2.21994e-06,0,0,-2.20722e-06,2.42954e-06,0,0,-2.20625e-06,2.42752e-06,0,0,-2.4422e-06,2.22043e-06,0,0,
1.19,-2.44136e-06,2.22017e-06,0,0,-2.20746e-06,2.42918e-06,0,0,-2.20649e-06,2.42715e-06,0,0,-2.44184e-06,2.22068e-06,0,0,
1.191,-2.441e-06,2.22041e-06,0,0,-2.20771e-06,2.42882e-06,0,0,-2.20673e-06,2.42679e-06,0,0,-2.44148e-06,2.22092e-06,0,0,
1.192,-2.44063e-06,2.22065e-06,0,0,-2.20795e-06,2.42847e-06,0,0,-2.20696e-06,2.42643e-06,0,0,-2.44112e-06,2.22116e-06,0,0,
1.193,-2.44027e-06,2.22089e-06,0,0,-2.20819e-06,2.42811e-06,0,0,-2.2072e-06,2.42607e-06,0,0,-2.44076e-06,2.22141e-06,0,0,
1.194,-2.43991e-06,2.22113e-06,0,0,-2.20843e-06,2.42776e-06,0,0,-2.20744e-06,2.42572e-06,0,0,-2.4404e-06,2.22165e-06,0,0,
1.195,-2.43955e-06,2.22136e-06,0,0,-2.20867e-06,2.42741e-06,0,0,-2.20767e-06,2.42536e-06,0,0,-2.44005e-06,2.22189e-06,0,0,
1.196,-2.4392e-06,2.2216e-06,0,0,-2.20891e-06,2.42706e-06,0,0,-2.20791e-06,2.42501e-06,0,0,-2.43969e-06,2.22213e-06,0,0,
1.197,-2.43884e-06,2.22184e-06,0,0,-2.20915e-06,2.42671e-06,0,0,-2.20814e-06,2.42466e-06,0,0,-2.43934e-06,2.22237e-06,0,0,
1.198,-2.43849e-06,2.22207e-06,0,0,-2.20939e-06,2.42637e-06,0,0,-2.20837e-06,2.42431e-06,0,0,-2.43899e-06,2.22261e-06,0,0,
1.199,-2.43814e-06,2.22231e-06,0,0,-2.20963e-06,2.42602e-06,0,0,-2.20861e-06,2.42396e-06,0,0,-2.43865e-06,2.22285e-06,0,0,
1.2,-2.43779e-06,2.22254e-06,0,0,-2.20987e-06,2.42568e-06,0,0,-2.20884e-06,2.42362e-06,0,0,-2.4383e-06,2.22309e-06,0,0,
1.201,-2.43744e-06,2.22277e-06,0,0,-2.21011e-06,2.42534e-06,0,0,-2.20907e-06,2.42327e-06,0,0,-2.43796e-06,2.22333e-06,0,0,
1.202,-2.4371e-06,2.22301e-06,0,0,-2.21034e-06,2.425e-06,0,0,-2.20931e-06,2.42293e-06,0,0,-2.43761e-06,2.22357e-06,0,0,
1.203,-2.43675e-06,2.22324e-06,0,0,-2.21058e-06,2.42467e-06,0,0,-2.20954e-06,2.42259e-06,0,0,-2.43727e-06,2.22381e-06,0,0,
1.204,-2.43641e-06,2.22347e-06,0,0,-2.21082e-06,2.42433e-06,0,0,-2.20977e-06,2.42225e-06,0,0,-2.43693e-06,2.22404e-06,0,0,
1.205,-2.43607e-06,2.2237e-06,0,0,-2.21105e-06,2.424e-06,0,0,-2.21e-06,2.42191e-06,0,0,-2.4366e-06,2.22428e-06,0,0,
1.206,-2.43573e-06,2.22394e-06,0,0,-2.21129e-06,2.42367e-06,0,0,-2.21023e-06,2.42158e-06,0,0,-2.43626e-06,2.22451e-06,0,0,
1.207,-2.43539e-06,2.22417e-06,0,0,-2.21152e-06,2.42334e-06,0,0,-2.21046e-06,2.42124e-06,0,0,-2.43593e-06,2.22475e-06,0,0,
1.208,-2.43506e-06,2.2244e-06,0,0,-2.21175e-06,2.42301e-06,0,0,-2.21069e-06,2.42091e-06,0,0,-2.43559e-06,2.22498e-06,0,0,
1.209,-2.43472e-06,2.22463e-06,0,0,-2.21199e-06,2.42268e-06,0,0,-2.21092e-06,2.42058e-06,0,0,-2.43526e-06,2.22522e-06,0,0,
1.21,-2.43439e-06,2.22486e-06,0,0,-2.21222e-06,2.42236e-06,0,0,-2.21114e-06,2.42025e-06,0,0,-2.43493e-06,2.22545e-06,0,0,
1.211,-2.43406e-06,2.22509e-06,0,0,-2.21245e-06,2.42203e-06,0,0,-2.21137e-06,2.41992e-06,0,0,-2.43461e-06,2.22569e-06,0,0,
1.212,-2.43373e-06,2.22531e-06,0,0,-2.21268e-06,2.42171e-06,0,0,-2.2116e-06,2.4196e-06,0,0,-2.43428e-06,2.22592e-06,0,0,
1.213,-2.4334e-06,2.22554e-06,0,0,-2.21292e-06,2.42139e-06,0,0,-2.21183e-06,2.41927e-06,0,0,-2.43395e-06,2.22615e-06,0,0,
1.214,-2.43308e-06,2.22577e-06,0,0,-2.21315e-06,2.42107e-06,0,0,-2.21205e-06,2.41895e-06,0,0,-2.43363e-06,2.22638e-06,0,0,
1.215,-2.43275e-06,2.226e-06,0,0,-2.21338e-06,2.42075e-06,0,0,-2.21228e-06,2.41863e-06,0,0,-2.43331e-06,2.22661e-06,0,0,
1.216,-2.43243e-06,2.22622e-06,0,0,-2.21361e-06,2.42044e-06,0,0,-2.2125e-06,2.41831e-06,0,0,-2.43299e-06,2.22684e-06,0,0,
1.217,-2.43211e-06,2.22645e-06,0,0,-2.21384e-06,2.42012e-06,0,0,-2.21273e-06,2.41799e-06,0,0,-2.43267e-06,2.22707e-06,0,0,
1.218,-2.43179e-06,2.22668e-06,0,0,-2.21407e-06,2.41981e-06,0,0,-2.21295e-06,2.41768e-06,0,0,-2.43236e-06,2.2273e-06,0,0,
1.219,-2.43147e-06,2.2269e-06,0,0,-2.21429e-06,2.4195e-06,0,0,-2.21318e-06,2.41736e-06,0,0,-2.43204e-06,2.22753e-06,0,0,
1.22,-2.43115e-06,2.22713e-06,0,0,-2.21452e-06,2.41919e-06,0,0,-2.2134e-06,2.41705e-06,0,0,-2.43173e-06,2.22776e-06,0,0,
1.221,-2.43084e-06,2.22735e-06,0,0,-2.21475e-06,2.41888e-06,0,0,-2.21363e-06,2.41673e-06,0,0,-2.43141e-06,2.22799e-06,0,0,
1.222,-2.43053e-06,2.22757e-06,0,0,-2.21498e-06,2.41857e-06,0,0,-2.21385e-06,2.41642e-06,0,0,-2.4311e-06,2.22822e-06,0,0,
1.223,-2.43021e-06,2.2278e-06,0,0,-2.2152e-06,2.41827e-06,0,0,-2.21407e-06,2.41612e-06,0,0,-2.43079e-06,2.22844e-06,0,0,
1.224,-2.4299e-06,2.22802e-06,0,0,-2.21543e-06,2.41796e-06,0,0,-2.21429e-06,2.41581e-06,0,0,-2.43049e-06,2.22867e-06,0,0,
1.225,-2.42959e-06,2.22824e-06,0,0,-2.21565e-06,2.41766e-06,0,0,-2.21451e-06,2.4155e-06,0,0,-2.43018e-06,2.2289e-06,0,0,
1.226,-2.42929e-06,2.22846e-06,0,0,-2.21588e-06,2.41736e-06,0,0,-2.21473e-06,2.4152e-06,0,0,-2.42987e-06,2.22912e-06,0,0,
1.227,-2.42898e-06,2.22869e-06,0,0,-2.2161e-06,2.41706e-06,0,0,-2.21495e-06,2.41489e-06,0,0,-2.42957e-06,2.22935e-06,0,0,
1.228,-2.42868e-06,2.22891e-06,0,0,-2.21633e-06,2.41676e-06,0,0,-2.21517e-06,2.41459e-06,0,0,-2.42927e-06,2.22957e-06,0,0,
1.229,-2.42837e-06,2.22913e-06,0,0,-2.21655e-06,2.41646e-06,0,0,-2.21539e-06,2.41429e-06,0,0,-2.42897e-06,2.22979e-06,0,0,
1.23,-2.42807e-06,2.22935e-06,0,0,-2.21677e-06,2.41616e-06,0,0,-2.21561e-06,2.41399e-06,0,0,-2.42867e-06,2.23002e-06,0,0,
1.231,-2.42777e-06,2.22957e-06,0,0,-2.21699e-06,2.41587e-06,0,0,-2.21583e-06,2.41369e-06,0,0,-2.42837e-06,2.23024e-06,0,0,
1.232,-2.42747e-06,2.22979e-06,0,0,-2.21722e-06,2.41558e-06,0,0,-2.21605e-06,2.4134e-06,0,0,-2.42807e-06,2.23046e-06,0,0,
1.233,-2.42717e-06,2.23001e-06,0,0,-2.21744e-06,2.41528e-06,0,0,-2.21627e-06,2.4131e-06,0,0,-2.42778e-06,2.23069e-06,0,0,
1.234,-2.42688e-06,2.23022e-06,0,0,-2.21766e-06,2.41499e-06,0,0,-2.21649e-06,2.41281e-06,0,0,-2.42748e-06,2.23091e-06,0,0,
1.235,-2.42658e-06,2.23044e-06,0,0,-2.21788e-06,2.4147e-06,0,0,-2.2167e-06,2.41252e-06,0,0,-2.42719e-06,2.23113e-06,0,0,
1.236,-2.42629e-06,2.23066e-06,0,0,-2.2181e-06,2.41442e-06,0,0,-2.21692e-06,2.41222e-06,0,0,-2.4269e-06,2.23135e-06,0,0,
1.237,-2.426e-06,2.23088e-06,0,0,-2.21832e-06,2.41413e-06,0,0,-2.21713e-06,2.41193e-06,0,0,-2.42661e-06,2.23157e-06,0,0,
1.238,-2.42571e-06,2.23109e-06,0,0,-2.21854e-06,2.41384e-06,0,0,-2.21735e-06,2.41165e-06,0,0,-2.42632e-06,2.23179e-06,0,0,
1.239,-2.42542e-06,2.23131e-06,0,0,-2.21876e-06,2.41356e-06,0,0,-2.21756e-06,2.41136e-06,0,0,-2.42603e-06,2.23201e-06,0,0,
1.24,-2.42513e-06,2.23152e-06,0,0,-2.21897e-06,2.41328e-06,0,0,-2.21778e-06,2.41107e-06,0,0,-2.42575e-06,2.23223e-06,0,0,
1.241,-2.42484e-06,2.23174e-06,0,0,-2.21919e-06,2.41299e-06,0,0,-2.21799e-06,2.41079e-06,0,0,-2.42546e-06,2.23244e-06,0,0,
1.242,-2.42456e-06,2.23195e-06,0,0,-2.21941e-06,2.41271e-06,0,0,-2.21821e-06,2.41051e-06,0,0,-2.42518e-06,2.23266e-06,0,0,
1.243,-2.42427e-06,2.23217e-06,0,0,-2.21962e-06,2.41243e-06,0,0,-2.21842e-06,2.41022e-06,0,0,-2.4249e-06,2.23288e-06,0,0,
1.244,-2.42399e-06,2.23238e-06,0,0,-2.21984e-06,2.41216e-06,0,0,-2.21863e-06,2.40994e-06,0,0,-2.42462e-06,2.23309e-06,0,0,
1.245,-2.42371e-06,2.23259e-06,0,0,-2.22006e-06,2.41188e-06,0,0,-2.21885e-06,2.40966e-06,0,0,-2.42434e-06,2.23331e-06,0,0,
1.246,-2.42343e-06,2.23281e-06,0,0,-2.22027e-06,2.4116e-06,0,0,-2.21906e-06,2.40938e-06,0,0,-2.42406e-06,2.23353e-06,0,0,
1.247,-2.42315e-06,2.23302e-06,0,0,-2.22049e-06,2.41133e-06,0,0,-2.21927e-06,2.40911e-06,0,0,-2.42378e-06,2.23374e-06,0,0,
1.248,-2.42287e-06,2.23323e-06,0,0,-2.2207e-06,2.41106e-06,0,0,-2.21948e-06,2.40883e-06,0,0,-2.4235e-06,2.23396e-06,0,0,
1.249,-2.42259e-06,2.23344e-06,0,0,-2.22091e-06,2.41078e-06,0,0,-2.21969e-06,2.40856e-06,0,0,-2.42323e-06,2.23417e-06,0,0,
1.25,-2.42232e-06,2.23365e-06,0,0,-2.22113e-06,2.41051e-06,0,0,-2.2199e-06,2.40828e-06,0,0,-2.42296e-06,2.23438e-06,0,0,
1.251,-2.42204e-06,2.23386e-06,0,0,-2.22134e-06,2.41024e-06,0,0,-2.22011e-06,2.40801e-06,0,0,-2.42268e-06,2.2346e-06,0,0,
1.252,-2.42177e-06,2.23407e-06,0,0,-2.22155e-06,2.40997e-06,0,0,-2.22032e-06,2.40774e-06,0,0,-2.42241e-06,2.23481e-06,0,0,
1.253,-2.4215e-06,2.23428e-06,0,0,-2.22176e-06,2.40971e-06,0,0,-2.22053e-06,2.40747e-06,0,0,-2.42214e-06,2.23502e-06,0,0,
1.254,-2.42122e-06,2.23449e-06,0,0,-2.22197e-06,2.40944e-06,0,0,-2.22074e-06,2.4072e-06,0,0,-2.42187e-06,2.23523e-06,0,0,
1.255,-2.42096e-06,2.2347e-06,0,0,-2.22218e-06,2.40918e-06,0,0,-2.22094e-06,2.40693e-06,0,0,-2.42161e-06,2.23544e-06,0,0,
1.256,-2.42069e-06,2.23491e-06,0,0,-2.2224e-06,2.40891e-06,0,0,-2.22115e-06,2.40667e-06,0,0,-2.42134e-06,2.23566e-06,0,0,
1.257,-2.42042e-06,2.23512e-06,0,0,-2.2226e-06,2.40865e-06,0,0,-2.22136e-06,2.4064e-06,0,0,-2.42107e-06,2.23587e-06,0,0,
1.258,-2.42015e-06,2.23532e-06,0,0,-2.22281e-06,2.40839e-06,0,0,-2.22156e-06,2.40614e-06,0,0,-2.42081e-06,2.23608e-06,0,0,
1.259,-2.41989e-06,2.23553e-06,0,0,-2.22302e-06,2.40813e-06,0,0,-2.22177e-06,2.40587e-06,0,0,-2.42055e-06,2.23629e-06,0,0,
1.26,-2.41962e-06,2.23574e-06,0,0,-2.22323e-06,2.40787e-06,0,0,-2.22198e-06,2.40561e-06,0,0,-2.42028e-06,2.23649e-06,0,0,
1.261,-2.41936e-06,2.23594e-06,0,0,-2.22344e-06,2.40761e-06,0,0,-2.22218e-06,2.40535e-06,0,0,-2.42002e-06,2.2367e-06,0,0,
1.262,-2.4191e-06,2.23615e-06,0,0,-2.22365e-06,2.40735e-06,0,0,-2.22239e-06,2.40509e-06,0,0,-2.41976e-06,2.23691e-06,0,0,
1.263,-2.41884e-06,2.23635e-06,0,0,-2.22385e-06,2.40709e-06,0,0,-2.22259e-06,2.40483e-06,0,0,-2.4195e-06,2.23712e-06,0,0,
1.264,-2.41858e-06,2.23656e-06,0,0,-2.22406e-06,2.40684e-06,0,0,-2.2228e-06,2.40458e-06,0,0,-2.41925e-06,2.23732e-06,0,0,
1.265,-2.41832e-06,2.23676e-06,0,0,-2.22427e-06,2.40659e-06,0,0,-2.223e-06,2.40432e-06,0,0,-2.41899e-06,2.23753e-06,0,0,
1.266,-2.41806e-06,2.23697e-06,0,0,-2.22447e-06,2.40633e-06,0,0,-2.2232e-06,2.40406e-06,0,0,-2.41873e-06,2.23774e-06,0,0,
1.267,-2.41781e-06,2.23717e-06,0,0,-2.22468e-06,2.40608e-06,0,0,-2.2234e-06,2.40381e-06,0,0,-2.41848e-06,2.23794e-06,0,0,
1.268,-2.41755e-06,2.23737e-06,0,0,-2.22488e-06,2.40583e-06,0,0,-2.22361e-06,2.40356e-06,0,0,-2.41823e-06,2.23815e-06,0,0,
1.269,-2.4173e-06,2.23758e-06,0,0,-2.22509e-06,2.40558e-06,0,0,-2.22381e-06,2.4033e-06,0,0,-2.41797e-06,2.23835e-06,0,0,
1.27,-2.41705e-06,2.23778e-06,0,0,-2.22529e-06,2.40533e-06,0,0,-2.22401e-06,2.40305e-06,0,0,-2.41772e-06,2.23856e-06,0,0,
1.271,-2.41679e-06,2.23798e-06,0,0,-2.22549e-06,2.40508e-06,0,0,-2.22421e-06,2.4028e-06,0,0,-2.41747e-06,2.23876e-06,0,0,
1.272,-2.41654e-06,2.23818e-06,0,0,-2.2257e-06,2.40484e-06,0,0,-2.22441e-06,2.40255e-06,0,0,-2.41722e-06,2.23896e-06,0,0,
1.273,-2.41629e-06,2.23838e-06,0,0,-2.2259e-06,2.40459e-06,0,0,-2.22461e-06,2.40231e-06,0,0,-2.41698e-06,2.23917e-06,0,0,
1.274,-2.41605e-06,2.23858e-06,0,0,-2.2261e-06,2.40434e-06,0,0,-2.22481e-06,2.40206e-06,0,0,-2.41673e-06,2.23937e-06,0,0,
1.275,-2.4158e-06,2.23878e-06,0,0,-2.2263e-06,2.4041e-06,0,0,-2.22501e-06,2.40181e-06,0,0,-2.41648e-06,2.23957e-06,0,0,
1.276,-2.41555e-06,2.23898e-06,0,0,-2.2265e-06,2.40386e-06,0,0,-2.22521e-06,2.40157e-06,0,0,-2.41624e-06,2.23977e-06,0,0,
1.277,-2.41531e-06,2.23918e-06,0,0,-2.2267e-06,2.40362e-06,0,0,-2.22541e-06,2.40132e-06,0,0,-2.41599e-06,2.23997e-06,0,0,
1.278,-2.41506e-06,2.23938e-06,0,0,-2.2269e-06,2.40337e-06,0,0,-2.2256e-06,2.40108e-06,0,0,-2.41575e-06,2.24017e-06,0,0,
1.279,-2.41482e-06,2.23958e-06,0,0,-2.2271e-06,2.40313e-06,0,0,-2.2258e-06,2.40084e-06,0,0,-2.41551e-06,2.24037e-06,0,0,
1.28,-2.41457e-06,2.23977e-06,0,0,-2.2273e-06,2.4029e-06,0,0,-2.226e-06,2.4006e-06,0,0,-2.41527e-06,2.24057e-06,0,0,
1.281,-2.41433e-06,2.23997e-06,0,0,-2.2275e-06,2.40266e-06,0,0,-2.2262e-06,2.40036e-06,0,0,-2.41503e-06,2.24077e-06,0,0,
1.282,-2.41409e-06,2.24017e-06,0,0,-2.2277e-06,2.40242e-06,0,0,-2.22639e-06,2.40012e-06,0,0,-2.41479e-06,2.24097e-06,0,0,
1.283,-2.41385e-06,2.24036e-06,0,0,-2.2279e-06,2.40218e-06,0,0,-2.22659e-06,2.39988e-06,0,0,-2.41455e-06,2.24117e-06,0,0,
1.284,-2.41361e-06,2.24056e-06,0,0,-2.22809e-06,2.40195e-06,0,0,-2.22678e-06,2.39964e-06,0,0,-2.41431e-06,2.24137e-06,0,0,
1.285,-2.41338e-06,2.24076e-06,0,0,-2.22829e-06,2.40171e-06,0,0,-2.22698e-06,2.39941e-06,0,0,-2.41407e-06,2.24157e-06,0,0,
1.286,-2.41314e-06,2.24095e-06,0,0,-2.22849e-06,2.40148e-06,0,0,-2.22717e-06,2.39917e-06,0,0,-2.41384e-06,2.24176e-06,0,0,
1.287,-2.4129e-06,2.24115e-06,0,0,-2.22868e-06,2.40125e-06,0,0,-2.22737e-06,2.39894e-06,0,0,-2.4136e-06,2.24196e-06,0,0,
1.288,-2.41267e-06,2.24134e-06,0,0,-2.22888e-06,2.40102e-06,0,0,-2.22756e-06,2.3987e-06,0,0,-2.41337e-06,2.24216e-06,0,0,
1.289,-2.41243e-06,2.24153e-06,0,0,-2.22907e-06,2.40079e-06,0,0,-2.22775e-06,2.39847e-06,0,0,-2.41314e-06,2.24235e-06,0,0,
1.29,-2.4122e-06,2.24173e-06,0,0,-2.22927e-06,2.40056e-06,0,0,-2.22795e-06,2.39824e-06,0,0,-2.41291e-06,2.24255e-06,0,0,
1.291,-2.41197e-06,2.24192e-06,0,0,-2.22946e-06,2.40033e-06,0,0,-2.22814e-06,2.39801e-06,0,0,-2.41268e-06,2.24274e-06,0,0,
1.292,-2.41174e-06,2.24211e-06,0,0,-2.22966e-06,2.4001e-06,0,0,-2.22833e-06,2.39778e-06,0,0,-2.41245e-06,2.24294e-06,0,0,
1.293,-2.41151e-06,2.2423e-06,0,0,-2.22985e-06,2.39987e-06,0,0,-2.22852e-06,2.39755e-06,0,0,-2.41222e-06,2.24313e-06,0,0,
1.294,-2.41128e-06,2.2425e-06,0,0,-2.23004e-06,2.39965e-06,0,0,-2.22871e-06,2.39732e-06,0,0,-2.41199e-06,2.24332e-06,0,0,
1.295,-2.41105e-06,2.24269e-06,0,0,-2.23024e-06,2.39942e-06,0,0,-2.2289e-06,2.3971e-06,0,0,-2.41176e-06,2.24352e-06,0,0,
1.296,-2.41082e-06,2.24288e-06,0,0,-2.23043e-06,2.3992e-06,0,0,-2.22909e-06,2.39687e-06,0,0,-2.41154e-06,2.24371e-06,0,0,
1.297,-2.4106e-06,2.24307e-06,0,0,-2.23062e-06,2.39897e-06,0,0,-2.22928e-06,2.39664e-06,0,0,-2.41131e-06,2.2439e-06,0,0,
1.298,-2.41037e-06,2.24326e-06,0,0,-2.23081e-06,2.39875e-06,0,0,-2.22947e-06,2.39642e-06,0,0,-2.41109e-06,2.24409e-06,0,0,
1.299,-2.41015e-06,2.24345e-06,0,0,-2.231e-06,2.39853e-06,0,0,-2.22966e-06,2.3962e-06,0,0,-2.41086e-06,2.24428e-06,0,0,
1.3,-2.40992e-06,2.24364e-06,0,0,-2.23119e-06,2.39831e-06,0,0,-2.22985e-06,2.39597e-06,0,0,-2.41064e-06,2.24447e-06,0,0,
1.301,-2.4097e-06,2.24383e-06,0,0,-2.23138e-06,2.39809e-06,0,0,-2.23004e-06,2.39575e-06,0,0,-2.41042e-06,2.24466e-06,0,0,
1.302,-2.40948e-06,2.24401e-06,0,0,-2.23157e-06,2.39787e-06,0,0,-2.23023e-06,2.39553e-06,0,0,-2.4102e-06,2.24485e-06,0,0,
1.303,-2.40925e-06,2.2442e-06,0,0,-2.23176e-06,2.39765e-06,0,0,-2.23042e-06,2.39531e-06,0,0,-2.40998e-06,2.24504e-06,0,0,
1.304,-2.40903e-06,2.24439e-06,0,0,-2.23195e-06,2.39743e-06,0,0,-2.2306e-06,2.39509e-06,0,0,-2.40976e-06,2.24523e-06,0,0,
1.305,-2.40881e-06,2.24458e-06,0,0,-2.23214e-06,2.39721e-06,0,0,-2.23079e-06,2.39487e-06,0,0,-2.40954e-06,2.24542e-06,0,0,
1.306,-2.40859e-06,2.24476e-06,0,0,-2.23233e-06,2.397e-06,0,0,-2.23098e-06,2.39466e-06,0,0,-2.40932e-06,2.24561e-06,0,0,
1.307,-2.40838e-06,2.24495e-06,0,0,-2.23251e-06,2.39678e-06,0,0,-2.23116e-06,2.39444e-06,0,0,-2.4091e-06,2.2458e-06,0,0,
1.308,-2.40816e-06,2.24514e-06,0,0,-2.2327e-06,2.39657e-06,0,0,-2.23135e-06,2.39422e-06,0,0,-2.40889e-06,2.24598e-06,0,0,
1.309,-2.40794e-06,2.24532e-06,0,0,-2.23289e-06,2.39636e-06,0,0,-2.23153e-06,2.39401e-06,0,0,-2.40867e-06,2.24617e-06,0,0,
